,property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,shopping_center_id,distance_to_sc,train_station_id,distance_to_train_station,travel_min_to_CBD,transfer_flag,hospital_id,distance_to_hospital,supermarket_id,distance_to_supermaket
561,86136,-37.918496,145.005207,14 Laburnum Street,BRIGHTON,16500000,house,2011,3,1,1,SC_046,3733,19951,867,21,0,hospital_156,1414,S_009,904
562,12234,-37.697446,144.758486,12 Sambuco Court,SYDENHAM,5044000,house,2016,3,1,0,SC_048,4227,20000,1442,39,0,hospital_057,8577,S_163,675
563,48861,-37.806375,145.075149,1 Henley Street,BALWYN,22620000,house,2014,3,2,2,SC_099,2503,19893,2086,28,0,hospital_064,2375,S_137,1740
564,3487,-37.81707,144.893853,"4, 19 Schild Street",YARRAVILLE,3984000,house,2009,2,1,1,SC_043,3858,19996,370,15,0,hospital_056,2748,S_201,1853
565,33304,-37.742705,145.021286,91 Gower Street,PRESTON,7464000,house,2013,3,1,1,SC_047,920,20012,1882,26,0,hospital_090,2306,S_084,1738
566,75524,-37.893385,145.057464,9 Porter Road,CARNEGIE,9768000,house,2010,4,1,3,SC_041,967,19920,801,27,0,hospital_108,2940,S_015,641
567,62669,-37.832795,145.254496,2 Martin Street,HEATHMONT,10095000,house,2013,4,2,3,SC_032,3174,19871,1006,46,0,hospital_105,2612,S_139,1572
568,73710,-37.859578,145.255147,43 Matlock Road,BORONIA,5280000,house,2012,3,2,2,SC_032,5703,19870,2291,50,0,hospital_002,1234,S_139,2117
569,58806,-37.817584,145.169494,28 Koroit Street,NUNAWADING,13575000,house,2014,4,3,2,SC_002,265,19899,582,37,0,hospital_060,2079,S_202,920
570,37908,-37.77539825,145.0248566,10 Darling Street,FAIRFIELD,10430000,house,2008,3,1,2,SC_001,1707,19931,654,19,0,hospital_039,1437,S_219,1684
571,16114,-37.704694,144.89703,6 Balderrie Court,GOWANBRAE,5913000,house,2012,4,2,1,SC_010,1371,20032,1778,32,0,hospital_184,4246,S_209,2380
572,14751,-37.758244,144.915239,7 Stanley St,ESSENDON,12240000,house,2015,3,1,3,SC_011,2688,20037,262,20,0,hospital_128,915,S_025,1190
573,47595,-37.6949035,145.1686321,86-88 Parsons Road,ELTHAM,7810000,house,2013,3,2,2,SC_051,2491,19988,2565,49,0,hospital_075,5644,S_194,2425
574,70860,-37.889699,145.101068,7 Cedar Close,CHADSTONE,8030000,house,2009,4,2,2,SC_042,1612,19917,1633,33,0,hospital_166,1148,S_026,1490
575,12142,-37.699657,144.75946,102 Delbridge Drive,SYDENHAM,5005000,house,2015,3,1,1,SC_048,4030,20000,1307,39,0,hospital_057,8327,S_163,898
576,59519,-37.829457,145.205292,19 Churinga Avenue,MITCHAM,14820000,house,2016,5,2,2,SC_088,2527,19901,1348,42,0,hospital_010,2333,S_202,2630
577,15848,-37.736407,144.887287,8 Ryder Street,NIDDRIE,8568000,house,2014,3,1,2,SC_082,1632,20036,3197,23,0,hospital_184,1698,S_198,1256
578,75672,-37.899453,145.096929,121 Atherton Road,OAKLEIGH,11258000,house,2012,4,3,3,SC_087,1823,19917,764,33,0,hospital_166,795,S_026,1758
579,53303,-37.8244133,145.0007477,43 Charles Street,RICHMOND,10200000,house,2009,2,1,0,SC_038,1916,19907,392,6,0,hospital_122,552,S_076,1710
580,66190,-37.76903,145.327508,3 Milgate Court,MOOROOLBARK,10720000,house,2015,4,2,2,SC_084,1701,19877,2197,54,0,hospital_113,2526,S_168,1360
581,90180,-37.968769,145.08034,198 Centre Dandenong Road,CHELTENHAM,7400000,house,2015,3,1,2,SC_003,810,19865,1974,40,0,hospital_109,842,S_003,1727
582,79434,-37.958685,145.161904,9 Rosa Avenue,SPRINGVALE,3240000,house,2013,3,1,1,SC_057,3920,19891,256,45,0,hospital_124,2000,S_075,1073
583,24352,-37.71881,144.970132,35 Marlborough Street,FAWKNER,5124000,house,2013,3,1,0,SC_030,2322,19963,812,32,0,hospital_139,2463,S_030,1686
584,89802,-37.968817,145.075696,10 Allnutt Court,CHELTENHAM,14400000,house,2013,5,3,2,SC_003,1201,19865,1722,40,0,hospital_109,697,S_003,1704
585,83631,-37.850914,144.9904633,1C Percy Street,PRAHRAN,14480000,house,2009,3,2,2,SC_066,487,19958,164,9,0,hospital_155,602,S_115,1340
586,74425,-37.906004,145.068625,1 Irving Avenue,MURRUMBEENA,13424000,house,2011,3,2,2,SC_087,2265,19918,1469,31,0,hospital_159,1805,S_010,2219
587,50711,-37.78068,145.106959,10 Menarra Street,DONCASTER,8320000,house,2013,3,1,2,SC_091,1820,19896,4315,33,0,hospital_194,1094,S_046,1005
588,25995,-37.583396,144.930006,22 Kings Glen,CRAIGIEBURN,7446000,house,2010,5,2,2,SC_005,1294,40221,2363,45,0,hospital_104,7539,S_178,1232
589,36043,-37.6787846,145.0366954,7 Barbara Court,THOMASTOWN,2800000,house,2013,3,1,2,SC_062,5254,20007,1982,37,0,hospital_041,2709,S_228,1861
590,76398,-37.890428,145.090867,73 Drummond St,OAKLEIGH,4960000,house,2009,3,1,1,SC_087,845,19917,1130,33,0,hospital_166,1652,S_026,675
591,30275,-37.76670837,145.0085449,6 Wales Street,NORTHCOTE,9240000,house,2009,3,1,2,SC_001,2929,20015,1052,20,0,hospital_035,427,S_105,1794
592,39861,-37.693556,145.072515,18 Howe Court,BUNDOORA,6615000,house,2010,4,2,2,SC_062,4800,19984,2177,33,0,hospital_041,875,S_155,1657
593,12179,-37.704267,144.749601,11 Marner Avenue,HILLSIDE,5460000,house,2010,5,2,2,SC_048,3273,20000,2193,39,0,hospital_057,8474,S_163,1165
594,12269,-37.70911,144.765163,13 Corama Court,SYDENHAM,6565000,house,2013,3,2,2,SC_048,3374,20000,1192,39,0,hospital_057,7182,S_094,1235
595,15617,-37.7376076,144.8828664,23 Cuthbert Street,NIDDRIE,7742000,house,2013,3,1,2,SC_082,2039,20036,3518,23,0,hospital_184,2023,S_198,1609
596,4836,-37.864586,144.837359,11 Chifley Avenue,ALTONA,8932000,house,2012,3,1,2,SC_033,4300,19927,481,28,0,hospital_141,4770,S_128,750
597,24183,-37.709863,144.971574,22 Frederick Street,FAWKNER,3520000,house,2011,2,1,2,SC_030,3141,19962,1106,33,0,hospital_139,2485,S_030,2438
598,36070,-37.685477,145.035695,9 Swan Court,THOMASTOWN,4424000,house,2011,2,1,2,SC_062,5781,20007,1972,37,0,hospital_041,2491,S_228,2172
599,74225,-37.882735,145.029346,119 Bambra Road,CAULFIELD,13520000,house,2015,5,3,3,SC_023,1393,19943,1298,23,0,hospital_080,1221,S_166,279
600,60082,-37.830371,145.208087,51 Denis Street,MITCHAM,5616000,house,2015,3,1,0,SC_032,2677,19901,1343,42,0,hospital_010,2535,S_040,2740
601,53084,-37.82386398,145.006546,34 Canterbury Street,RICHMOND,5390000,house,2008,2,1,0,SC_038,1866,19906,421,12,0,hospital_122,500,S_102,1841
602,64383,-37.80604,145.288327,382 Dorset Road,CROYDON,6650000,house,2015,2,1,2,SC_022,901,19878,1362,50,0,hospital_164,2885,S_055,804
603,65175,-37.797667,145.322185,17A Mountfield Road,KILSYTH,5130000,house,2015,3,2,0,SC_022,3443,19877,1676,54,0,hospital_113,4900,S_224,1154
604,42036,-37.745083,145.076003,3 Finn Street,ROSANNA,6920000,house,2015,3,2,2,SC_017,1359,19936,902,27,0,hospital_066,1688,S_100,1703
605,6155,-37.78977,144.828376,132 Derby Road,SUNSHINE,7650000,house,2012,3,2,3,SC_102,946,20021,419,25,0,hospital_174,1393,S_080,996
606,78347,-37.92769623,145.167923,73 Lea Road,MULGRAVE,5148000,house,2008,3,1,1,SC_073,2864,19913,2740,43,0,hospital_161,4150,S_067,2029
607,5436,-37.78242,144.851801,1/86 Darnley Street,BRAYBROOK,7080000,house,2016,3,2,2,SC_043,1515,20021,1799,25,0,hospital_174,1776,S_149,1515
608,64752,-37.783777,145.303809,6/76 SHERLOCK ROAD,CROYDON,2896000,house,2014,2,1,1,SC_022,2496,19877,764,54,0,hospital_164,5012,S_224,2124
609,89190,-37.948695,145.011161,13 Vincent Street,SANDRINGHAM,9040000,house,2014,3,1,1,SC_046,2596,19948,607,28,0,hospital_036,956,S_214,1030
610,16973,-37.710338,144.909684,29 William Street,GLENROY,3160000,house,2010,3,1,2,SC_010,2042,20032,926,32,0,hospital_184,3581,S_209,1350
611,27061,-37.60047531,144.9369507,5 Bainbridge Close,CRAIGIEBURN,2864000,house,2009,3,2,2,SC_110,362,40221,581,45,0,hospital_104,5777,S_005,338
612,66276,-37.792091,145.324028,35 Swinburne Avenue,MOOROOLBARK,7536000,house,2014,3,1,1,SC_022,3685,19877,1309,54,0,hospital_113,4308,S_224,1643
613,597,-37.799166,144.888882,21 Batman Street,FOOTSCRAY,8625000,house,2012,3,1,0,SC_043,2485,20023,429,19,0,hospital_056,712,S_201,822
614,29658,-37.768416,145.016967,2/128 Kellett Street,NORTHCOTE,6160000,house,2016,3,1,2,SC_001,2185,19930,1197,17,0,hospital_035,1010,S_219,2178
615,65945,-37.761052,145.328084,2 Landscape Drive,MOOROOLBARK,6090000,house,2014,5,2,3,SC_084,1287,19876,1834,59,0,hospital_113,2352,S_168,865
616,86747,-37.926914,144.994678,42 New Street,BRIGHTON,31200000,house,2016,4,1,2,SC_046,4082,19950,487,23,0,hospital_156,1708,S_009,1298
617,67610,-37.770212,145.349552,6 Reece Court,LILYDALE,4635000,house,2014,4,2,2,SC_084,3410,19876,1644,59,0,hospital_113,1026,S_081,1143
618,31347,-37.758114,145.004325,57 Gooch Street,THORNBURY,10240000,house,2012,2,1,0,SC_103,2073,20014,610,22,0,hospital_035,617,S_105,786
619,75664,-37.895868,145.091868,12 Taylor Street,OAKLEIGH,6520000,house,2010,4,1,1,SC_087,1226,19917,591,33,0,hospital_166,1295,S_026,1173
620,94283,-37.952825,145.082359,12 Cavendish Drive,HEATHERTON,6545000,house,2014,3,1,1,SC_003,2121,19866,2885,37,0,hospital_109,1275,S_023,2444
621,9890,-37.79109573,144.9306488,1 Smith Street,KENSINGTON,7560000,house,2009,2,1,0,SC_011,1603,20041,299,13,0,hospital_114,392,S_086,500
622,54441,-37.815821,145.044982,350 Barkers Road,HAWTHORN,16940000,house,2010,4,1,2,SC_083,975,19903,736,22,0,hospital_064,845,S_208,956
623,82766,-37.90202,145.268309,4 Daly Court,ROWVILLE,9240000,house,2015,5,3,2,SC_049,3608,19868,3274,55,0,hospital_150,3967,S_199,2423
624,78788,-37.938263,145.165306,2/17 Grace Street,SPRINGVALE,7264000,house,2013,3,2,2,SC_073,3997,19913,1628,43,0,hospital_124,3864,S_067,2051
625,8220,-37.76189041,144.7953949,2 Brookglen Blvd,CAIRNLEA,5200000,house,2008,4,2,2,SC_107,3993,20003,1340,31,0,hospital_057,1689,S_159,619
626,17574,-37.70400238,144.9320221,66 Melbourne Avenue,GLENROY,4862000,house,2009,3,1,1,SC_030,3541,20032,1305,32,0,hospital_184,4879,S_004,681
627,23844,-37.718429,144.975441,1 Imaroo Street,FAWKNER,6281000,house,2016,4,2,1,SC_030,2718,19963,1275,32,0,hospital_139,1994,S_030,1435
628,57760,-37.811556,145.156968,2 Cootamundra Crescent,BLACKBURN,11645000,house,2012,3,1,2,SC_002,1544,19898,1128,35,0,hospital_060,2384,S_202,2181
629,58167,-37.81047821,145.1403351,496 Middleborough Road,BLACKBURN,7200000,house,2008,5,1,1,SC_037,1841,19897,1147,35,0,hospital_154,1846,S_147,1885
630,87100,-37.892839,144.988857,7A Dawson Avenue,BRIGHTON,25000000,house,2011,3,1,2,SC_015,2782,19954,1389,16,0,hospital_116,1976,S_193,1640
631,59544,-37.8237,145.194767,1B Simpson Street,MITCHAM,13088000,house,2016,3,2,1,SC_088,1422,19900,679,40,0,hospital_010,1476,S_202,1631
632,67634,-37.768064,145.350048,64 Rockys Way,LILYDALE,8255000,house,2015,5,3,2,SC_084,3364,19876,1412,59,0,hospital_113,795,S_081,905
633,47874,-37.797559,145.034781,134 Peel Street,KEW,14864000,house,2014,2,1,1,SC_083,2551,19931,2156,19,0,hospital_029,1316,S_039,974
634,74339,-37.883699,145.026518,37 Snowdon Avenue,CAULFIELD,14480000,house,2015,3,1,1,SC_023,1661,19942,1534,30,0,hospital_080,964,S_166,34
635,67663,-37.77005005,145.3494873,7 Reece Court,LILYDALE,5850000,house,2009,4,2,2,SC_084,3398,19876,1625,59,0,hospital_113,1012,S_081,1125
636,19852,-37.675201,144.894536,85 Kenny Street,WESTMEADOWS,6750000,house,2010,3,1,2,SC_059,1677,20030,2376,36,0,hospital_104,3556,S_153,2410
637,20277,-37.768126,144.967747,1 Elizabeth Street,BRUNSWICK,14280000,house,2015,2,1,0,SC_030,4268,19968,720,21,0,hospital_144,1345,S_074,706
638,88918,-37.95045853,145.027359,5 Nicol Street,HIGHETT,6560000,house,2008,4,2,2,SC_079,1213,19872,1294,39,0,hospital_058,1440,S_214,725
639,33269,-37.739002,145.022271,9 Kathleen Street,PRESTON,12614000,house,2015,4,3,2,SC_047,710,20012,1915,26,0,hospital_090,2315,S_225,1669
640,43155,-37.719107,145.069987,41 Vincent Street,MACLEOD,9845000,house,2016,3,2,1,SC_017,4082,19983,772,30,0,hospital_037,2231,S_155,2633
641,78209,-37.936835,145.205722,58 Portland Street,MULGRAVE,9053000,house,2015,4,3,2,SC_073,3821,19890,4223,48,0,hospital_161,679,S_067,1516
642,20564,-37.762773,144.958946,15 Frederick Street,BRUNSWICK,8400000,house,2012,3,2,1,SC_030,3468,19967,229,23,0,hospital_011,913,S_074,788
643,74097,-37.837985,145.288867,962 Mountain Highway,BORONIA,3537000,house,2012,2,1,1,SC_022,4360,19870,1870,50,0,hospital_002,2663,S_139,2010
644,28416,-37.799929,144.981019,85 Greeves Street,FITZROY,9030000,house,2011,2,1,0,SC_008,1652,19975,1185,10,0,hospital_178,936,S_060,256
645,83432,-37.85530853,144.9888001,117 Peel Street,WINDSOR,16170000,house,2009,4,2,0,SC_066,986,19957,296,11,0,hospital_103,619,S_053,1453
646,40874,-37.700461,145.060488,575 Grimshaw Street,BUNDOORA,6490000,house,2015,3,1,1,SC_047,5003,19984,2362,33,0,hospital_037,317,S_155,533
647,75114,-37.904155,145.072675,39 Reid Street,MURRUMBEENA,10800000,house,2015,2,1,0,SC_087,1919,19918,1120,31,0,hospital_159,2067,S_167,1919
648,81088,-37.97184753,145.2042694,28 Gladstone Road,DANDENONG,5056000,house,2009,3,1,1,SC_112,1943,19889,1321,50,0,hospital_048,816,S_183,1486
649,44000,-37.708376,145.094312,1/152 Nell Street,GREENSBOROUGH,4100000,house,2013,3,1,1,SC_017,5743,19984,970,33,0,hospital_075,1080,S_020,652
650,25379,-37.605828,144.934506,14 Bowes Place,CRAIGIEBURN,2835000,house,2014,3,2,2,SC_110,974,40221,896,45,0,hospital_104,5147,S_005,971
651,21141,-37.762164,144.967797,37 Mountfield Street,BRUNSWICK,11760000,house,2010,3,1,1,SC_030,3660,19967,634,23,0,hospital_144,724,S_074,1092
652,797,-37.8039848,144.8938896,3 Admiral Street,SEDDON,8679000,house,2012,3,1,0,SC_043,3071,20024,269,17,0,hospital_003,1374,S_201,511
653,94984,-37.917504,145.044068,18 Ross Street,BENTLEIGH,9750000,house,2010,4,1,1,SC_046,2500,19939,621,36,0,hospital_110,1845,S_107,284
654,75359,-37.890504,145.054049,60 Truganini Road,CARNEGIE,8840000,house,2010,2,1,2,SC_041,758,19920,619,27,0,hospital_108,2671,S_015,376
655,87758,-37.933935,145.008762,46 Ludstone Street,HAMPTON,12000000,house,2012,5,3,2,SC_046,2670,19949,782,26,0,hospital_036,1044,S_088,672
656,6029,-37.786865,144.842892,10 Yewers Street,SUNSHINE,5600000,house,2014,3,1,1,SC_102,963,20021,900,25,0,hospital_174,1369,S_080,1040
657,25110,-37.582827,144.910879,11 Falls Avenue,CRAIGIEBURN,3069000,house,2015,3,2,1,SC_016,1148,40221,3558,45,0,hospital_104,7602,S_178,2389
658,62858,-37.83716583,145.24617,32 Barrow Drive,HEATHMONT,12495000,house,2009,4,2,2,SC_032,3117,19871,995,46,0,hospital_179,2134,S_139,1933
659,72825,-37.845047,145.306723,10 Tolhurst Avenue,BORONIA,4312000,house,2012,4,2,3,SC_049,5497,19869,2607,53,0,hospital_049,2876,S_042,2500
660,68780,-37.864865,145.0305,12 Soudan Street,MALVERN,26760000,house,2010,4,2,2,SC_023,1665,19944,187,19,0,hospital_092,233,S_013,359
661,53806,-37.849237,144.997853,80 Bendigo Street,PRAHRAN,12580000,house,2012,2,1,1,SC_066,434,19947,640,18,0,hospital_097,198,S_115,665
662,50202,-37.77343,145.090167,38 Balwyn Road,BULLEEN,9050000,house,2016,3,3,2,SC_009,880,19935,3170,26,0,hospital_193,2204,S_154,779
663,81047,-37.999032,145.1969,24 Keshava Grove,DANDENONG,4527000,house,2015,3,2,2,SC_117,1949,19888,1511,53,0,hospital_096,2350,S_184,2174
664,22249,-37.755034,144.964861,2/4 Blair Street,COBURG,6000000,house,2011,2,1,1,SC_030,2833,19966,274,26,0,hospital_084,579,S_173,1392
665,37138,-37.64204407,145.0619202,25 Loxton Terrace,EPPING,3630000,house,2009,3,2,2,SC_062,2339,45795,911,45,0,hospital_053,4142,S_083,1336
666,15430,-37.736525,144.925011,62 Hillsyde Parade,STRATHMORE,8305000,house,2011,3,2,3,SC_082,1734,20034,701,27,0,hospital_184,1869,S_197,1560
667,8179,-37.763304,144.786176,17 Tunbridge Road,CAIRNLEA,6090000,house,2015,3,1,2,SC_107,4422,20003,2158,31,0,hospital_057,2512,S_159,626
668,2646,-37.81283188,144.8731232,10 Julian Street,YARRAVILLE,7664000,house,2008,3,1,2,SC_043,2366,19996,1516,15,0,hospital_056,2476,S_149,2366
669,36396,-37.663167,145.035769,32 Beaumont Crescent,LALOR,3753000,house,2013,5,2,3,SC_062,4566,20005,1299,42,0,hospital_053,2133,S_229,1454
670,15420,-37.720403,144.905275,6 Strathaird Street,STRATHMORE,4760000,house,2011,4,1,3,SC_082,1512,20033,1456,30,0,hospital_184,2438,S_198,1142
671,7461,-37.750454,144.76795,4 Concord Circuit,ALBANVALE,4180000,house,2015,3,1,1,SC_048,3034,20002,2893,33,0,hospital_057,4247,S_070,497
672,59454,-37.826539,145.194988,1-5/467 Mitcham Road,MITCHAM,9010000,house,2011,3,1,1,SC_088,1575,19900,986,40,0,hospital_010,1792,S_202,1676
673,67904,-37.835648,145.007495,18 Cloverdale Avenue,TOORAK,26600000,house,2011,3,1,1,SC_038,552,19906,900,12,0,hospital_196,1028,S_102,527
674,10005,-37.784914,144.9287966,120 Pin Oak Crescent,FLEMINGTON,8500000,house,2012,2,1,0,SC_011,1149,20040,269,14,0,hospital_114,1088,S_086,265
675,23075,-37.74663544,144.9751129,69 Glenora Avenue,COBURG,6325000,house,2009,3,1,2,SC_103,2489,19965,1141,28,0,hospital_144,1134,S_173,906
676,41958,-37.74322,145.06023,26 Mountain View Parade,ROSANNA,13000000,house,2014,4,1,3,SC_017,1576,19936,522,27,0,hospital_090,1174,S_100,1916
677,37352,-37.631932,145.026555,37 Kyabram Street,EPPING,5040000,house,2012,3,2,1,SC_062,5642,20005,2299,42,0,hospital_053,2360,S_196,1608
678,31637,-37.747204,145.014862,1/20-22 Cormac Street,PRESTON,3800000,house,2016,4,3,2,SC_103,1418,20013,1307,24,0,hospital_035,1854,S_105,1078
679,56105,-37.84734,145.100927,10 Aylwin Avenue,BURWOOD,4360000,house,2010,2,1,2,SC_042,3441,19849,1855,33,0,hospital_089,1271,S_112,2218
680,91074,-37.969748,145.059997,9 Page Street,CHELTENHAM,8030000,house,2014,3,2,2,SC_003,2556,19866,589,37,0,hospital_082,1071,S_023,1202
681,44697,-37.693819,145.125937,24 Ballandry Crescent,GREENSBOROUGH,5634000,house,2015,4,2,2,SC_051,3728,19985,1924,37,0,hospital_075,2170,S_051,1323
682,41054,-37.715784,145.032834,7 Club Avenue,KINGSBURY,8788000,house,2016,3,1,1,SC_047,2544,20009,2233,32,0,hospital_025,920,S_225,1078
683,16848,-37.712177,144.940395,23 Halsbury Street,HADFIELD,8850000,house,2010,3,2,2,SC_030,2409,20033,1782,30,0,hospital_184,4573,S_004,592
684,818,-37.79469681,144.8864899,3 Southampton Street,FOOTSCRAY,10540000,house,2007,3,1,2,SC_043,2200,20023,798,19,0,hospital_056,176,S_201,1217
685,3053,-37.822743,144.881904,2/357 Williamstown Road,YARRAVILLE,3870000,house,2011,3,1,1,SC_033,3121,19995,948,18,0,hospital_056,3318,S_201,2829
686,72579,-37.84068,145.252116,8 Belot Close,BAYSWATER,4830000,house,2011,4,3,2,SC_032,3723,19870,1413,50,0,hospital_002,2169,S_139,1324
687,50705,-37.791438,145.123316,10 Hanke Road,DONCASTER,12631000,house,2012,3,2,2,SC_091,539,20042,3097,30,0,hospital_194,2138,S_188,498
688,29555,-37.764716,145.006476,17 Jenkins Street,NORTHCOTE,15860000,house,2014,4,2,3,SC_103,2826,20015,832,20,0,hospital_035,234,S_105,1539
689,14813,-37.753897,144.906272,8 Thomson Street,ESSENDON,23120000,house,2013,5,2,2,SC_082,2217,20037,905,20,0,hospital_184,1295,S_197,1106
690,72096,-37.849307,145.272238,18 Farnham Road,BAYSWATER,8160000,house,2016,2,1,2,SC_032,5580,19870,917,50,0,hospital_002,773,S_139,848
691,61134,-37.807587,145.234069,10 Reserve Road,RINGWOOD,6570000,house,2014,3,2,2,SC_032,738,19902,1027,44,0,hospital_105,885,S_190,523
692,16465,-37.7110939,144.9418488,13 BARBARA STREET,HADFIELD,6120000,house,2009,3,1,0,SC_030,2482,19962,1693,33,0,hospital_184,4749,S_004,529
693,26476,-37.58972168,144.9360199,30 Riversdale Street,CRAIGIEBURN,3795000,house,2007,3,2,1,SC_110,999,40221,1492,45,0,hospital_104,6926,S_178,508
694,70238,-37.869485,145.088238,61 Gloucester Road,ASHBURTON,18020000,house,2014,5,3,2,SC_042,921,19839,587,26,0,hospital_098,680,S_112,592
695,58099,-37.830111,145.151375,4 Ronley Street,BLACKBURN,11580000,house,2009,4,2,0,SC_002,2133,19898,1124,35,0,hospital_060,521,S_018,385
696,14733,-37.747012,144.906922,7 Collins Street,ESSENDON,6180000,house,2012,3,1,0,SC_082,1455,20036,1234,23,0,hospital_184,549,S_197,417
697,26795,-37.57229614,144.9280243,4 Holbeck Place,CRAIGIEBURN,3200000,house,2008,4,2,2,SC_005,715,40221,3552,45,0,hospital_104,8753,S_178,2473
698,33046,-37.731961,144.999988,61 Spring Street,PRESTON,8100000,house,2014,4,1,2,SC_103,866,20011,466,28,0,hospital_139,1611,S_085,628
699,138,-37.808921,144.896651,10 Bell Street,SEDDON,9600000,house,2012,3,1,2,SC_011,3416,19997,87,14,0,hospital_003,1972,S_201,918
700,4578,-37.84205246,144.8722534,6/42 Bradley Street,NEWPORT,5185000,house,2007,2,1,0,SC_033,2821,19994,1000,20,0,hospital_141,2830,S_056,2387
701,92369,-37.986803,145.057868,6 Plummer Road,MENTONE,15216000,house,2012,2,1,2,SC_003,3246,19865,844,40,0,hospital_055,915,S_011,707
702,43784,-37.707485,145.076785,42 Ladd Street,WATSONIA,6588000,house,2015,4,2,2,SC_047,5357,19984,728,33,0,hospital_037,1832,S_020,2074
703,18218,-37.691274,144.913877,147 Langton Street,JACANA,4914000,house,2015,3,1,3,SC_059,2570,20031,463,34,0,hospital_104,4554,S_153,1619
704,53324,-37.81523132,144.992691,44 Highett Street,RICHMOND,15400000,house,2007,3,1,2,SC_068,1818,19978,116,6,0,hospital_173,271,S_076,676
705,802,-37.79191971,144.8957977,3 Dawson Avenue,FOOTSCRAY,6540000,house,2009,3,1,2,SC_011,2081,20027,1163,0,1,hospital_003,588,S_201,1002
706,92854,-37.98710632,145.0977173,18 Scarlet Street,MORDIALLOC,5775000,house,2008,2,2,3,SC_003,1934,19864,1991,42,0,hospital_001,2218,S_003,1834
707,3708,-37.817747,144.871222,59 Gent Street,YARRAVILLE,8080000,house,2016,3,1,3,SC_033,2370,19996,1659,15,0,hospital_056,3040,S_149,2814
708,29372,-37.772102,145.009952,13 Tanner Grove,NORTHCOTE,13650000,house,2012,4,1,3,SC_001,2840,19929,803,15,0,hospital_035,1040,S_105,2406
709,17430,-37.698077,144.913997,54 Langton Street,GLENROY,5950000,house,2010,3,1,1,SC_059,2784,20031,366,34,0,hospital_184,4985,S_209,1247
710,53891,-37.82181549,145.011734,9 Lightfoot Street,RICHMOND,9520000,house,2008,2,1,0,SC_083,2103,19906,738,12,0,hospital_122,740,S_076,1967
